id,reviewerName,hotelId,overallScore,reviewText,cleanlinessScore,comfortScore,serviceScore,foodScore,locationScore
596,Herman A. ,1000000000000,6.1,"Room can we enter can only above 3 o&#39;clock more and can not nego for faster. When you take a private car, parking lot is very narrow and limited.",8.0,6.1,6.1,6.1,6.1
1506,Elliot C. T. ,1000000000000,6.1,"Ac ny broken, irons and water heater no. but the rooms are nice design. good service. where to eat muddy when it rains in rooftop",10.0,6.1,6.1,6.1,6.1
1558,Lia H. ,1000000000000,6.1,"Worst hotel horizon among other horizons in Bali and in Indonesia, comfort is very disturbed by brisik in duc roof, cleanliness of towels, mats and sheets not in control wlw already complain",6.0,6.1,6.1,6.1,6.1
1699,Mefie T. ,1000000000000,6.1,"The hotel is right &quot;minimal facilities, no hot water for coffee, the pool location impressed in the push is behind the receptionist",8.0,6.1,6.1,6.1,6.1
1705,Daniel W. ,1000000000000,6.1,"Towel towels, breakfast less varied, rooms noisy because near pantry",6.0,6.1,6.1,6.1,6.1
1785,Hendriana H. ,1000000000000,6.1,"Less satisfactory, no balcony, small poolnya",8.0,6.1,6.1,6.1,6.1
1813,Suryani R. ,1000000000000,6.1,Further enhanced Muru bg service in the front office and less good breakfast menu,4.0,6.1,6.1,6.1,6.1
2245,Polok R. ,1000000000000,6.1,AC does not cool to sweat.,8.0,6.1,6.1,6.1,6.1
2263,Pratiti S. W. ,1000000000000,6.1,"Can room no 218, AC is problematic, not cold at all. Complained twice but still not optimal.",6.0,6.1,6.1,6.1,6.1
2509,Anas A. ,1000000000000,6.1,"Hotel security is not swift, have taken and asked for help to bring goods with the freight train, instead given the train to another guest. Eat a little choice and taste ordinary. Disappointing.",6.0,6.1,6.1,6.1,6.1
2893,Fanny Y. ,1000000000000,6.1,Lack of cleanliness is maintained so that makes us who stay less comfortable,6.0,6.1,6.1,6.1,6.1
3246,Megawati M. ,1000000000000,6.1,Parking space that only fits 2 cars. Room cleanliness is lacking. Dirty shower broken shower.,6.0,6.1,6.1,6.1,6.1
3274,Wahyu D. R. ,1000000000000,6.1,"The hotel is behind a mini market, so parking is very narrow, the slot is only for 2 cars. The hotel room is also narrow, the bathroom floor is also not designed properly, so that when bathing, water can flood the room, there is no mat on the bathroom doo",8.0,6.1,6.1,6.1,6.1
3375,Dwi O. N. R. ,1000000000000,6.1,"Awalny permitted one kamsr 3 org but apparently not, so be &quot;asked the first detail let me not be charged",8.0,6.1,6.1,6.1,6.1
3466,Angela W. ,1000000000000,6.1,"Well, we stayed at Paragon Seminyak for Silent Day. From the beginning we checked in, one of the reservation staffs isn't so communicative. We weren't told where our room located. We just took the lift, then we got lost. We went back to the reservation, a",10.0,6.1,6.1,6.1,6.1
3478,Janice A. ,1000000000000,6.1,"I booked a room with a balcony, when I arrived they said it was fully booked, and I asked for a solution they searched for a bit more and said one was available. Which sounds very weird to me. The room was sticky, I think because of the weather, but they ",6.0,6.1,6.1,6.1,6.1
3493,Robinson S. ,1000000000000,6.1,They put us on the corner room far from entrance. Even though we have children with us.,8.0,6.1,6.1,6.1,6.1
3729,Ria O. T. ,1000000000000,6.1,"In short, this is a 4-star hotel but its comfort is no better than a 3-star hotel. The rooms don&#39;t match the photos posted on the website. Food is very ordinary and very few variants, even for egg omelets, must be repeated and long time. It&#39;s triv",8.0,6.1,6.1,6.1,6.1
3761,Hafid A. P. ,1000000000000,6.1,"The hotel with a good location close to the beach is not up to 5 min ride, but for standard food with limited menu choices, the room photos placed at the beginning of booking are not the same as the rooms given,",6.0,6.1,6.1,6.1,6.1
4022,Angga S. P. ,1000000000000,6.1,"The hotel itself located in strategic crowded area of Kuta, but the room was in lower ground, so don't expect any view or windows, need to improve it cleanliness of the bed sheet and its room, food is normal, and the restaurant view is good",4.0,6.1,6.1,6.1,6.1
4034,Shafira E. Q. ,1000000000000,6.1,"Strategic location, but the service was not good. The security and receptionist were unpolite.",8.0,6.1,6.1,6.1,6.1
4278,Serpiyadi S. ,1000000000000,6.1,The room has a very bad smell from the drainage. Food variety is good but the taste needs to be improved.,6.0,6.1,6.1,6.1,6.1
4470,Monica H. ,1000000000000,6.1,"No porter to bring our luggage. Just because we late for check out, they charged us 150K, and they cut from our deposit. They never changed our towel. The only thing, their location is best.. next to beachwalk mall.. but a bit pricey for me consider with ",6.0,6.1,6.1,6.1,6.1
4565,Daffa R. B. ,1000000000000,6.1,The location is strategic but the breakfast menu during my 3 night stay hasn't changed even though I've provided input.,6.0,6.1,6.1,6.1,6.1
4672,Naomi E. ,1000000000000,6.1,"The bathroom is not clean, the hot water is not on.",4.0,6.1,6.1,6.1,6.1
4745,Mela M. ,1000000000000,6.1,"There was a cockroach beside the bed, the sheets were itching, the soap smelled of kerosene.",4.0,6.1,6.1,6.1,6.1
5010,Hendrata H. ,1000000000000,6.1,The air inside the hotel feels stuffy.,8.0,6.1,6.1,6.1,6.1
700,Chynthia H. ,1000000000000,6.6,"The room size is small, the signal hp difficult, wifi can not kepake.",6.0,6.6,6.6,6.6,6.6
953,Irdawati N. ,1000000000000,6.6,Not much varian of food for children,8.0,6.6,6.6,6.6,6.6
3019,Odie K. ,1000000000000,6.6,"There were mosquitoes, itchy bed linen, towel not replaced ...",8.0,6.6,6.6,6.6,6.6
3518,Viki A. ,1000000000000,6.6,"Paragon was overall a 50-50 hotel for me and my parents. First of all, when we wanted to order room service, half of the food was removed from the menu, so we couldn't order anything we enjoy. Second, they didn't change our coffee cups for 3 days straight",10.0,6.6,6.6,6.6,6.6
3692,Gita S. P. ,1000000000000,6.6,"I didn&#39;t have time to photograph my hotel room and other parts of this hotel. At that time my room was upgraded to the premiere room with bathtub because the room I ordered turned out to be up. Overall, I am satisfied with the room, spacious and clean",10.0,6.6,6.6,6.6,6.6
3728,Caroline C. K. ,1000000000000,6.6,"A 4 star hotel, but the hotel rooms are normal ... like a 3 star hotel room. For a 4 star hotel, the food is less varied, normal. Not according to expectations of 4-star hotels.",10.0,6.6,6.6,6.6,6.6
3800,Yustina N. W. ,1000000000000,6.6,Ordinary aza ... luxurious sightings but ordinary rooms. Yellow closet .. dirty room,6.0,6.6,6.6,6.6,6.6
3843,Geigy S. ,1000000000000,6.6,Values â€‹â€‹less than rata2 for Family vacation. Quite far from the center of the crowd.,6.0,6.6,6.6,6.6,6.6
4164,June J. ,1000000000000,6.6,Hotel is old and different with expectation,6.0,6.6,6.6,6.6,6.6
4766,Tri S. R. ,1000000000000,6.6,"Because the room had no windows, and only when I arrived at the receptionist.",10.0,6.6,6.6,6.6,6.6
4225,Hendri G. ,1000000000000,7.1,Hotel location very strategic across the beach but toilet cleanliness and room sound proof was poor. Outside noise pass through the room,6.0,7.1,7.1,7.1,7.1
4201,Menik P. ,1000000000000,7.6,Overall is ok. Location at its best.,10.0,7.6,7.6,7.6,7.6
709,Nugroho N. ,1000000000000,8.2,"Breakfast lacking variety, narrow beds near the pool want to move hard and the entrance to the hotel is quite far dud have a vehicle difficult, other facilities were passable sufficient to four-star hotel, thanks traveloka For three days in his Harris",8.0,8.2,8.2,8.2,8.2
718,Gracetina H. ,1000000000000,8.2,The only good service location was less fun,8.0,8.2,8.2,8.2,8.2
1274,Elieser E. T. ,1000000000000,8.2,"The concept of mini apartment buildings such as boarding houses, staff rarely greet, good breakfast it&#39;s just that the staff is slow to add to the menus that have run out.",8.0,8.2,8.2,8.2,8.2
2613,Imelda W. ,1000000000000,8.2,"I stayed 2 nights at Euphoria hotel, booked room with breakfast in the morning. For the rooms are clean and comfortable. Only his breakfast was so disappointing, not as expected. Unlike other hotels, this is only ordered to choose rice or fried noodles. T",8.0,8.2,8.2,8.2,8.2
2745,Nisa A. L. ,1000000000000,8.2,Good service good food friendly staff less variation,8.0,8.2,8.2,8.2,8.2
2912,Duncan D. ,1000000000000,8.2,"For rooms and service are all good, the unfortunate thing is the food at the restaurant is not tasty and cost a fortune",8.0,8.2,8.2,8.2,8.2
3301,Dody P. ,1000000000000,8.2,"(+) The location is quite strategic (-) bed linen + pillow bolsters a bit smelly, bathroom exhause noisy, parking cramped for cars, breakfast less varied",6.0,8.2,8.2,8.2,8.2
3358,Fx M. R. Y. ,1000000000000,8.2,In accordance with the price. Good only for sleeping and showering only. passable clean and situated behind the mini market. unlike the five-star hotel. only jasmine (total room there are only 6 rooms) located right on the road. potluck breakfast.,8.0,8.2,8.2,8.2,8.2
3429,Shelly S. ,1000000000000,8.2,"The location is good, very strategic but the breakfast is poor",8.0,8.2,8.2,8.2,8.2
3519,Sanny N. P. ,1000000000000,8.2,"Room and facilities is good, only breakfast is not satisfaction for hotel categories 4stars. ",8.0,8.2,8.2,8.2,8.2
4957,Widya P. S. ,1000000000000,8.2,"Early came in love the room in the basement, after a new complaint given the room above. Swimming pool okay directly facing the beach.",6.0,8.2,8.2,8.2,8.2
20,Alfred S. ,1000000000000,8.7,Her hotel was clean and the employees are very supportive of her ... her beach in deket the pool but it looks like the big waves are too risky for novice snorkeling ... better to spot snorkel else .... mediocre breakfast menu tends to be less,8.0,8.7,8.7,8.7,8.7
63,Ichdarsyah H. ,1000000000000,8.7,Just 100m to the excellent Jimbarab beach,8.0,8.7,8.7,8.7,8.7
85,Bima A. ,1000000000000,8.7,"If the afternoon is good, if the dark night is lacking in lighting, it&#39;s a bit of a horror.",8.0,8.7,8.7,8.7,8.7
122,Dion P. N. ,1000000000000,8.7,"Great stay. It's in the center of seminyak, so places to eat and/or hangout is fairly abundant and easy to reach by walkings distance. Breakfast wasn't that great, if there were more variants of the food, it might be good. Overall, a very nice place to st",8.0,8.7,8.7,8.7,8.7
540,Aris M. ,1000000000000,8.7,"Check in was a bit long and difficult, room mattresses smelled bad, otherwise it was good. good western breakfast.",6.0,8.7,8.7,8.7,8.7
567,Mariolen M. ,1000000000000,8.7,"Clean hotel. Service ok. Food is ok. Location enter2 into the street again. The beach was quite far away if walking.
Provided vehicles to the beach but started to broadcast. It was just a drop off course. The back is not.
So I did not even go to the semin",10.0,8.7,8.7,8.7,8.7
895,Syanne S. ,1000000000000,8.7,"The hotel is located on a busy road. There are a lot of hawkers and mini markets nearby. The beach is only 15 mins away from the hotel. Unfortunately, one of our rooms was smelly. Although it was a non-smoking room, but the whole room was covered with the",8.0,8.7,8.7,8.7,8.7
934,Bramastiyo A. ,1000000000000,8.7,"not bad, just need more light in the alley, good hospitality",8.0,8.7,8.7,8.7,8.7
1332,Veronica A. ,1000000000000,8.7,Thank you for the good service.,10.0,8.7,8.7,8.7,8.7
1437,Sugiarno S. ,1000000000000,8.7,"Rooms are nice, breakfast is lacking.",10.0,8.7,8.7,8.7,8.7
1500,Dimas G. S. ,1000000000000,8.7,Room decoration should enlarge the window for outside view,8.0,8.7,8.7,8.7,8.7
1502,Edy R. ,1000000000000,8.7,"The service is good, the rooms are ok, his breakfast is lacking flavor,",10.0,8.7,8.7,8.7,8.7
2091,Indra S. ,1000000000000,8.7,Hotel worth it to stay for vacation and business.,8.0,8.7,8.7,8.7,8.7
3135,Sheny L. ,1000000000000,8.7,"The food is less good, less good viwe his hotel as well.",10.0,8.7,8.7,8.7,8.7
4113,Roshan R. K. ,1000000000000,8.7,"It was ok just for a sleeping, the rooms have no windows so it's difficult to dry up your clothes after water activity. Great swimming pool view",6.0,8.7,8.7,8.7,8.7
4254,Faida R. A. ,1000000000000,8.7,"Love swimming pool, great location",8.0,8.7,8.7,8.7,8.7
4607,Arda P. P. C. ,1000000000000,8.7,"Pros: location fitting Kuta beach, parking space is in the basement, spacious and clean rooms, swimming pool location and dining area on the roof top view directly to the beach, breakfast is very varied, with enough taste, limited to 2 people, children ov",8.0,8.7,8.7,8.7,8.7
4707,Rudy K. ,1000000000000,8.7,"Strategic location, but local residents are given rooms in the basement. There is no view, so it&#39;s like a prison, breakfast is okay.",8.0,8.7,8.7,8.7,8.7
4715,Teguh Y. ,1000000000000,8.7,"Hotels in the middle of bustling Kuta. It&#39;s easy to reach the beach just to cross. And to Beachwalk it&#39;s only enough to walk less than 3 minutes. Just standard facilities and services for hotels in its class, the breakfast menu is less varied for ",8.0,8.7,8.7,8.7,8.7
4735,Diah L. ,1000000000000,8.7,"All okay, the AC in the lobby is dead. Beds and cancel are less comfortable. Clean hotel overall, good, right in front of Kuta beach, selling lots of food.",8.0,8.7,8.7,8.7,8.7
4824,Astrid M. ,1000000000000,8.7,"Distance to the beach is very close, and near the beachwalk, upgrading 1 room, other rooms can be free upgrades.",8.0,8.7,8.7,8.7,8.7
4867,Elly N. ,1000000000000,8.7,"Strategic location, varied breakfast menu. Internet connection is smooth, except that there is no view either at the level or no. Even the rooms that are in again seem to be in the basement. For a family vacation, let alone bringing small children, it is ",8.0,8.7,8.7,8.7,8.7
838,Angga K. ,1000000000000,9.2,"My first impression was little bit upset with the hotels area, peeled wall paint, dark parking area, dirty pool, peeled wallpaper (again) on lift, but it paid off with excellence services of their staff and especially their room. Mine was Executive Suite ",6.0,9.2,9.2,9.2,9.2
1428,Purwono P. ,1000000000000,9.2,"AC less cold fitting in the complaint directly responsive but still less cold, breakfast okay, receptionist friendly, parking narrow. The mattress is a lot of small animals, open bathroom window is not locked, the room at the far corner of number 511 less",6.0,9.2,9.2,9.2,9.2
4716,Ricky A. ,1000000000000,9.2,"Not bad is it for low budget but it can be a strategic place, nice near everywhere, the service is also friendly, breakfast is only less varied.",10.0,9.2,9.2,9.2,9.2
5051,Iwan C. F. F. ,1000000000000,9.2,"Good hotel location. The best hotel concierge service. Room cleanliness was a bit disappointing because I found a cockroach child in my bed. For breakfast, there are quite a lot of variations, but please improve the taste a bit because it tastes normal",6.0,9.2,9.2,9.2,9.2
21,Yoharto Y. ,1000000000000,9.7,"Complex his hotel quite large for the size of Amed, the room is big and nice, we happened to be room top overlooking the sea, so can see the sunrise every day, sunsetnya ketutupan trees, the pond is large enough, the restaurant nga large by our special me",10.0,9.7,9.7,9.7,9.7
